text,start,duration,end,clean_text,tokens,word_count,sentiment,sentiment_num,entities,time_bin
"we polished the frame
to a pristine mirrored finish,",2478.439,3.47,2481.9089999999997,"we polished the frame
to a pristine mirrored finish,","['we', 'polished', 'the', 'frame', 'to', 'a', 'pristine', 'mirrored']",8,POSITIVE,1,[],2400.0
"crafted in a palette of colors
that evoke lightness.",2484.412,3.47,2487.8819999999996,"crafted in a palette of colors
that evoke lightness.","['crafted', 'in', 'a', 'palette', 'of', 'colors', 'that', 'evoke']",8,POSITIVE,1,[],2400.0
"For the first time, Ceramic Shield
encloses the titanium frame on both sides.",2490.318,5.138,2495.456,"for the first time, ceramic shield
encloses the titanium frame on both sides.","['for', 'the', 'first', 'ceramic', 'shield', 'encloses', 'the', 'titanium', 'frame', 'on', 'both']",11,POSITIVE,1,"[('first', 'ORDINAL')]",2400.0
"A high temperature process
creates nanocrystals",2496.257,3.203,2499.46,"a high temperature process
creates nanocrystals","['a', 'high', 'temperature', 'process', 'creates', 'nanocrystals']",6,POSITIVE,1,[],2400.0
that significantly improve toughness.,2499.56,2.603,2502.163,that significantly improve toughness.,"['that', 'significantly', 'improve']",3,POSITIVE,1,[],2400.0
It's our most durable design yet.,2504.699,1.968,2506.667,it's our most durable design yet.,"['our', 'most', 'durable', 'design']",4,POSITIVE,1,[],2400.0
"To make something this thin,",2508.002,1.969,2509.971,"to make something this thin,","['to', 'make', 'something', 'this']",4,NEGATIVE,-1,[],2400.0
we had to redesign our iconic plateau.,2510.004,3.27,2513.274,we had to redesign our iconic plateau.,"['we', 'had', 'to', 'redesign', 'our', 'iconic']",6,NEGATIVE,-1,[],2400.0
"Precisely machined from both sides,",2514.442,2.135,2516.577,"precisely machined from both sides,","['precisely', 'machined', 'from', 'both']",4,POSITIVE,1,[],2400.0
"it's sculpted to fit
our custom-made cameras,",2516.611,2.569,2519.18,"it's sculpted to fit
our custom-made cameras,","['sculpted', 'to', 'fit', 'our']",4,POSITIVE,1,[],2400.0
"chips, and key system modules.",2519.18,2.536,2521.716,"chips, and key system modules.","['and', 'key', 'system']",3,NEGATIVE,-1,[],2400.0
"We then dedicated every last bit
of remaining space",2522.417,3.169,2525.586,"we then dedicated every last bit
of remaining space","['we', 'then', 'dedicated', 'every', 'last', 'bit', 'of', 'remaining', 'space']",9,NEGATIVE,-1,[],2520.0
"to a high-density battery,
resulting in remarkable battery life.",2525.686,3.804,2529.4900000000002,"to a high-density battery,
resulting in remarkable battery life.","['to', 'a', 'resulting', 'in', 'remarkable', 'battery']",6,POSITIVE,1,[],2520.0
"The impossibly thin profile
allowed us to stretch the display",2533.227,4.071,2537.298,"the impossibly thin profile
allowed us to stretch the display","['the', 'impossibly', 'thin', 'profile', 'allowed', 'us', 'to', 'stretch', 'the', 'display']",10,NEGATIVE,-1,[],2520.0
without adding any extra bulk.,2537.298,1.802,2539.1,without adding any extra bulk.,"['without', 'adding', 'any', 'extra']",4,NEGATIVE,-1,[],2520.0
It's the thinnest iPhone ever,2540.501,1.936,2542.4370000000004,it's the thinnest iphone ever,"['the', 'thinnest', 'iphone', 'ever']",4,NEGATIVE,-1,[],2520.0
with the power of Pro inside.,2542.47,2.169,2544.6389999999997,with the power of pro inside.,"['with', 'the', 'power', 'of', 'pro']",5,POSITIVE,1,[],2520.0
A paradox you have to hold to believe.,2544.772,3.003,2547.775,a paradox you have to hold to believe.,"['a', 'paradox', 'you', 'have', 'to', 'hold', 'to']",7,NEGATIVE,-1,[],2520.0
This is iPhone Air.,2548.576,2.202,2550.7780000000002,this is iphone air.,"['this', 'is', 'iphone']",3,POSITIVE,1,[],2520.0
"iPhone Air is unlike anything
you’ve experienced before.",2553.648,3.937,2557.585,"iphone air is unlike anything
you’ve experienced before.","['iphone', 'air', 'is', 'unlike', 'anything', 'experienced']",6,POSITIVE,1,[],2520.0
"To tell you all about it, here’s John.",2557.785,2.536,2560.321,"to tell you all about it, here’s john.","['to', 'tell', 'you', 'all', 'about']",5,POSITIVE,1,[],2520.0
♪ “Touchdown” by NNAMDÏ ♪,2560.321,3.837,2564.158,♪ “touchdown” by nnamdï ♪,"['by', 'nnamdï']",2,POSITIVE,1,[],2520.0
"We are thrilled to introduce
the impossibly thin iPhone Air.",2583.077,4.505,2587.5820000000003,"we are thrilled to introduce
the impossibly thin iphone air.","['we', 'are', 'thrilled', 'to', 'introduce', 'the', 'impossibly', 'thin', 'iphone']",9,POSITIVE,1,[],2520.0
"At 5.6 mm, it’s the thinnest
iPhone we’ve ever made.",2588.216,4.07,2592.286,"at 5.6 mm, it’s the thinnest
iphone we’ve ever made.","['at', 'the', 'thinnest', 'iphone', 'ever']",5,NEGATIVE,-1,"[('5.6 mm', 'QUANTITY')]",2520.0
And it’s also exceptionally light.,2592.553,2.269,2594.8219999999997,and it’s also exceptionally light.,"['and', 'also', 'exceptionally']",3,POSITIVE,1,[],2520.0
"It’s unlike anything you’ve ever held
before and it’s packed",2595.256,2.936,2598.192,"it’s unlike anything you’ve ever held
before and it’s packed","['unlike', 'anything', 'ever', 'held', 'before', 'and', 'packed']",7,POSITIVE,1,[],2520.0
with our most advanced features.,2598.226,2.035,2600.261,with our most advanced features.,"['with', 'our', 'most', 'advanced']",4,POSITIVE,1,[],2520.0
"The gorgeous 6.5-inch display is our best,",2600.294,3.07,2603.364,"the gorgeous 6.5-inch display is our best,","['the', 'gorgeous', 'display', 'is', 'our']",5,POSITIVE,1,"[('6.5-inch', 'QUANTITY')]",2520.0
"featuring ProMotion up to 120Hz,",2603.364,2.97,2606.334,"featuring promotion up to 120hz,","['featuring', 'promotion', 'up', 'to']",4,POSITIVE,1,"[('120hz', 'ORDINAL')]",2520.0
"Always-On, and 3000 nits
of peak brightness.",2606.4,3.704,2610.1040000000003,"always-on, and 3000 nits
of peak brightness.","['and', 'nits', 'of', 'peak']",4,POSITIVE,1,"[('3000', 'CARDINAL')]",2520.0
"And it’s protected
by the new Ceramic Shield 2,",2610.505,3.103,2613.608,"and it’s protected
by the new ceramic shield 2,","['and', 'protected', 'by', 'the', 'new', 'ceramic', 'shield']",7,POSITIVE,1,"[('2', 'CARDINAL')]",2520.0
"with improved anti-reflection
and three times better scratch resistance",2613.641,3.837,2617.478,"with improved anti-reflection
and three times better scratch resistance","['with', 'improved', 'and', 'three', 'times', 'better', 'scratch', 'resistance']",8,POSITIVE,1,"[('three', 'CARDINAL')]",2520.0
than our previous Ceramic Shield.,2617.478,1.835,2619.313,than our previous ceramic shield.,"['than', 'our', 'previous', 'ceramic']",4,POSITIVE,1,[],2520.0
"We are also bringing Ceramic Shield
to the back of iPhone",2619.413,2.737,2622.15,"we are also bringing ceramic shield
to the back of iphone","['we', 'are', 'also', 'bringing', 'ceramic', 'shield', 'to', 'the', 'back', 'of', 'iphone']",11,POSITIVE,1,[],2520.0
for the very first time.,2622.183,1.768,2623.951,for the very first time.,"['for', 'the', 'very', 'first']",4,POSITIVE,1,"[('first', 'ORDINAL')]",2520.0
"It is four times more resistant to
cracks than our previous back glass.",2624.018,4.471,2628.489,"it is four times more resistant to
cracks than our previous back glass.","['it', 'is', 'four', 'times', 'more', 'resistant', 'to', 'cracks', 'than', 'our', 'previous', 'back']",12,POSITIVE,1,"[('four', 'CARDINAL')]",2520.0
"It also protects the new plateau
that now houses major internal components",2629.357,3.97,2633.3269999999998,"it also protects the new plateau
that now houses major internal components","['it', 'also', 'protects', 'the', 'new', 'plateau', 'that', 'now', 'houses', 'major', 'internal', 'components']",12,POSITIVE,1,[],2520.0
at the top of iPhone.,2633.361,1.701,2635.062,at the top of iphone.,"['at', 'the', 'top', 'of']",4,POSITIVE,1,[],2520.0
"The inside was
precision-milled for more space,",2635.63,2.936,2638.5660000000003,"the inside was
precision-milled for more space,","['the', 'inside', 'was', 'for', 'more']",5,NEGATIVE,-1,[],2520.0
"creating room for the rear camera,",2638.599,2.136,2640.735,"creating room for the rear camera,","['creating', 'room', 'for', 'the', 'rear']",5,NEGATIVE,-1,[],2520.0
"front camera, speaker,
and even Apple silicon.",2640.768,3.47,2644.238,"front camera, speaker,
and even apple silicon.","['front', 'and', 'even', 'apple']",4,NEGATIVE,-1,[],2640.0
"The frame of iPhone Air
is made of titanium.",2644.338,3.037,2647.375,"the frame of iphone air
is made of titanium.","['the', 'frame', 'of', 'iphone', 'air', 'is', 'made', 'of']",8,NEGATIVE,-1,[],2640.0
"This is an essential material choice
for such a thin design,",2647.408,3.47,2650.8779999999997,"this is an essential material choice
for such a thin design,","['this', 'is', 'an', 'essential', 'material', 'choice', 'for', 'such', 'a', 'thin']",10,NEGATIVE,-1,[],2640.0
"and enables it to exceed
our stringent bend strength requirements.",2651.345,4.004,2655.3489999999997,"and enables it to exceed
our stringent bend strength requirements.","['and', 'enables', 'it', 'to', 'exceed', 'our', 'stringent', 'bend', 'strength']",9,POSITIVE,1,[],2640.0
"All together, these
materials make iPhone Air more durable",2655.883,3.704,2659.587,"all together, these
materials make iphone air more durable","['all', 'these', 'materials', 'make', 'iphone', 'air', 'more', 'durable']",8,POSITIVE,1,[],2640.0
than any previous iPhone.,2659.587,1.969,2661.556,than any previous iphone.,"['than', 'any', 'previous']",3,POSITIVE,1,[],2640.0
"We are also using 80% recycled titanium,
the highest ever for iPhone.",2662.156,4.371,2666.527,"we are also using 80% recycled titanium,
the highest ever for iphone.","['we', 'are', 'also', 'using', 'recycled', 'the', 'highest', 'ever', 'for']",9,NEGATIVE,-1,"[('80%', 'PERCENT')]",2640.0
"There are four stunning colors
to choose from: Space Black, Cloud White,",2667.361,4.939,2672.2999999999997,"there are four stunning colors
to choose from: space black, cloud white,","['there', 'are', 'four', 'stunning', 'colors', 'to', 'choose', 'space', 'cloud']",9,POSITIVE,1,"[('four', 'CARDINAL')]",2640.0
"Light Gold, and Sky Blue.",2672.333,2.202,2674.5350000000003,"light gold, and sky blue.","['light', 'and', 'sky']",3,POSITIVE,1,[],2640.0
"iPhone Air has such an unique design,
and it wouldn’t have been possible",2674.802,3.971,2678.773,"iphone air has such an unique design,
and it wouldn’t have been possible","['iphone', 'air', 'has', 'such', 'an', 'unique', 'and', 'it', 'have', 'been', 'possible']",11,POSITIVE,1,[],2640.0
without Apple silicon.,2678.773,1.902,2680.675,without apple silicon.,"['without', 'apple']",2,NEGATIVE,-1,[],2640.0
"To tell you more, here is Tim Millet.",2680.675,2.068,2682.7430000000004,"to tell you more, here is tim millet.","['to', 'tell', 'you', 'here', 'is', 'tim']",6,POSITIVE,1,"[('tim millet', 'PERSON')]",2640.0
♪ “Touchdown” by NNAMDÏ ♪,2682.743,2.102,2684.845,♪ “touchdown” by nnamdï ♪,"['by', 'nnamdï']",2,POSITIVE,1,[],2640.0
"With Apple silicon, our focus
is to maximize performance and efficiency",2696.591,4.704,2701.295,"with apple silicon, our focus
is to maximize performance and efficiency","['with', 'apple', 'our', 'focus', 'is', 'to', 'maximize', 'performance', 'and', 'efficiency']",10,POSITIVE,1,[],2640.0
"so we can drive
innovation in our products.",2701.329,2.802,2704.1310000000003,"so we can drive
innovation in our products.","['so', 'we', 'can', 'drive', 'innovation', 'in', 'our']",7,POSITIVE,1,[],2640.0
"iPhone Air demands the most
efficient high-performance chip",2704.465,3.203,2707.668,"iphone air demands the most
efficient high-performance chip","['iphone', 'air', 'demands', 'the', 'most', 'efficient', 'chip']",7,NEGATIVE,-1,[],2640.0
we’ve ever built for iPhone.,2707.702,1.868,2709.57,we’ve ever built for iphone.,"['ever', 'built', 'for']",3,POSITIVE,1,[],2640.0
And that is A19 Pro.,2709.904,2.669,2712.573,and that is a19 pro.,"['and', 'that', 'is']",3,POSITIVE,1,[],2640.0
"With the CPU, we continue
to push on single-threaded",2712.84,3.203,2716.043,"with the cpu, we continue
to push on single-threaded","['with', 'the', 'we', 'continue', 'to', 'push', 'on']",7,NEGATIVE,-1,[],2640.0
performance and efficiency.,2716.077,1.801,2717.878,performance and efficiency.,"['performance', 'and']",2,POSITIVE,1,[],2640.0
"Our performance cores gain improvements to
front-end bandwidth and branch prediction,",2718.179,4.538,2722.717,"our performance cores gain improvements to
front-end bandwidth and branch prediction,","['our', 'performance', 'cores', 'gain', 'improvements', 'to', 'bandwidth', 'and', 'branch']",9,POSITIVE,1,[],2640.0
"making A19 Pro the fastest CPU
in any smartphone.",2722.717,4.905,2727.6220000000003,"making a19 pro the fastest cpu
in any smartphone.","['making', 'pro', 'the', 'fastest', 'cpu', 'in', 'any']",7,POSITIVE,1,[],2640.0
"And we increased the last-level cache
of our efficiency cores by 50%,",2727.955,5.172,2733.127,"and we increased the last-level cache
of our efficiency cores by 50%,","['and', 'we', 'increased', 'the', 'cache', 'of', 'our', 'efficiency', 'cores', 'by']",10,NEGATIVE,-1,"[('50%', 'PERCENT')]",2640.0
"specifically aimed
at improving energy efficiency",2733.427,3.37,2736.797,"specifically aimed
at improving energy efficiency","['specifically', 'aimed', 'at', 'improving', 'energy', 'efficiency']",6,POSITIVE,1,[],2640.0
for the things you do every day.,2736.797,1.936,2738.733,for the things you do every day.,"['for', 'the', 'things', 'you', 'do', 'every']",6,POSITIVE,1,[],2640.0
"The result is a CPU that’s even
faster and more efficient than A19.",2739.233,5.005,2744.2380000000003,"the result is a cpu that’s even
faster and more efficient than a19.","['the', 'result', 'is', 'a', 'cpu', 'even', 'faster', 'and', 'more', 'efficient', 'than']",11,POSITIVE,1,[],2640.0
"Our GPU also gets
a big upgrade in A19 Pro.",2745.039,4.071,2749.11,"our gpu also gets
a big upgrade in a19 pro.","['our', 'gpu', 'also', 'gets', 'a', 'big', 'upgrade', 'in']",8,POSITIVE,1,"[('gpu', 'PERSON')]",2640.0
"We are introducing the second generation
of our Dynamic Caching architecture,",2749.21,4.604,2753.814,"we are introducing the second generation
of our dynamic caching architecture,","['we', 'are', 'introducing', 'the', 'second', 'generation', 'of', 'our', 'dynamic', 'caching']",10,POSITIVE,1,"[('second', 'ORDINAL')]",2640.0
"we doubled our 16-bit
floating-point math rates,",2753.814,2.837,2756.651,"we doubled our 16-bit
floating-point math rates,","['we', 'doubled', 'our', 'math']",4,NEGATIVE,-1,"[('16-bit', 'QUANTITY')]",2640.0
"and we built a new
unified image compression.",2756.684,3.27,2759.954,"and we built a new
unified image compression.","['and', 'we', 'built', 'a', 'new', 'unified', 'image']",7,POSITIVE,1,[],2640.0
"And that’s not all, the other major
update to our GPU is around AI.",2759.987,5.539,2765.5260000000003,"and that’s not all, the other major
update to our gpu is around ai.","['and', 'not', 'the', 'other', 'major', 'update', 'to', 'our', 'gpu', 'is', 'around']",11,NEGATIVE,-1,"[('gpu', 'PERSON')]",2640.0
"We have been at the forefront of AI
acceleration since we first introduced",2766.527,4.338,2770.8650000000002,"we have been at the forefront of ai
acceleration since we first introduced","['we', 'have', 'been', 'at', 'the', 'forefront', 'of', 'ai', 'acceleration', 'since', 'we', 'first', 'introduced']",13,POSITIVE,1,"[('first', 'ORDINAL')]",2760.0
the Neural Engine eight years ago.,2770.898,2.703,2773.601,the neural engine eight years ago.,"['the', 'neural', 'engine', 'eight', 'years']",5,NEGATIVE,-1,"[('eight years ago', 'DATE')]",2760.0
"We later brought machine learning
accelerators to our CPUs.",2773.768,3.737,2777.505,"we later brought machine learning
accelerators to our cpus.","['we', 'later', 'brought', 'machine', 'learning', 'accelerators', 'to', 'our']",8,POSITIVE,1,[],2760.0
"And while our GPU has
always been great at AI compute,",2777.972,3.27,2781.242,"and while our gpu has
always been great at ai compute,","['and', 'while', 'our', 'gpu', 'has', 'always', 'been', 'great', 'at', 'ai']",10,POSITIVE,1,"[('gpu', 'PERSON')]",2760.0
